xload,zload,max_mesh,decknodes,piernodes,time,min_d,max_d,mean_d,min_s,max_s,mean_s,shell-size,deck-size,pier-size
35, 9.65, 0.82, 8122, 2052, 76.64234220499998, -0.000305439988451142, 0.00011235, -3.709493013913086e-06, -5.874893689645682, 11.3815749, 0.016833615282685895, 0.3925229465935165, 0.43017654476670875, 0.2461538125183135
35, 9.65, 0.81, 8370, 2052, 58.90251176600009, -0.00030545442053031845, 0.000112131, -3.708104603477164e-06, -5.8749269633742145, 11.3817333, 0.016830906895863237, 0.38314605223588794, 0.41733545387815024, 0.2461538125183135
35, 9.65, 0.8, 8640, 2160, 63.91474531999984, -0.00030551605909652697, 0.000112156, -3.708277618701934e-06, -5.876189142124681, 11.382819300000001, 0.016827776420851773, 0.3691241065400264, 0.40408670931059, 0.23247860071174056
35, 9.65, 0.79, 8704, 2160, 72.13764393700012, -0.0003063624767851618, 0.000112208, -3.711464202977037e-06, -5.864585355555144, 11.456141599999999, 0.01680006951565664, 0.36694362658578156, 0.40109347442680776, 0.23247860071174056
35, 9.65, 0.78, 9248, 2640, 92.6657152849998, -0.00030669558758149545, 0.000112245, -3.7179473362789324e-06, -5.871679899961665, 11.459338800000001, 0.016759733840013374, 0.33629404292664733, 0.3771475953565506, 0.19373216725979736
35, 9.65, 0.77, 9792, 2640, 93.94371797300028, -0.0003067901555936603, 0.000112276, -3.7182026733857474e-06, -5.876522111829207, 11.459738699999999, 0.01677673018907219, 0.32148638606238356, 0.3560484291827576, 0.19373216725979736
35, 9.65, 0.76, 10064, 2640, 82.7928866430002, -0.0003068022435179851, 0.000112376, -3.716239219944195e-06, -5.876564135133944, 11.459846200000001, 0.01677341126383669, 0.31456103026584636, 0.3463600365519342, 0.19373216725979736
35, 9.65, 0.75, 10064, 2640, 82.74067054699981, -0.0003068022435179851, 0.000112376, -3.716239219944195e-06, -5.876564135133944, 11.459846200000001, 0.01677341126383669, 0.31456103026584636, 0.3463600365519342, 0.19373216725979736
35, 9.65, 0.74, 10360, 2772, 89.25408824499982, -0.0003068733931648717, 0.000112406, -3.714572784479895e-06, -5.8777212312504465, 11.4614561, 0.01676111665100574, 0.3038631708624423, 0.3363206152026028, 0.18353573740401855
35, 9.65, 0.73, 10360, 2772, 88.77694515199983, -0.0003068733931648717, 0.000112406, -3.714572784479895e-06, -5.8777212312504465, 11.4614561, 0.01676111665100574, 0.3038631708624423, 0.3363206152026028, 0.18353573740401855
