xload,zload,max_mesh,decknodes,piernodes,time,min_d,max_d,mean_d,min_s,max_s,mean_s,shell-size,deck-size,pier-size
28.425, -12.600000000000001, 0.77, 9724, 2640, 1318.8869795249993, -1.20702, 0.10926523441937218, -0.036658219258346794, -12307.02340507822, 9298.875, -62.414224766343146, 0.3232656350187837, 0.35855581248686147, 0.19373216725979736
28.425, -12.600000000000001, 0.76, 10064, 2640, 1387.1503038159972, -1.20703, 0.10925823441937219, -0.03665857552390928, -12298.393495781536, 9295.530499999999, -62.48178775232772, 0.31456103026584636, 0.3463600365519342, 0.19373216725979736
28.425, -12.600000000000001, 0.75, 10064, 2640, 1498.3950244970001, -1.20703, 0.10925823441937219, -0.03665857552390928, -12298.393495781536, 9295.530499999999, -62.48178775232772, 0.31456103026584636, 0.3463600365519342, 0.19373216725979736
28.425, -12.600000000000001, 0.74, 10360, 2772, 1491.589643763, -1.2072, 0.10917772550677195, -0.03666830509523327, -12340.171414369892, 9291.0685, -62.53785810321842, 0.3038631708624423, 0.3363206152026028, 0.18353573740401855
28.425, -12.600000000000001, 0.73, 10360, 2772, 1495.849780001001, -1.2072, 0.10917772550677195, -0.03666830509523327, -12340.171414369892, 9291.0685, -62.53785810321842, 0.3038631708624423, 0.3363206152026028, 0.18353573740401855
28.425, -12.600000000000001, 0.72, 10500, 2772, 1526.3509977050016, -1.2072, 0.10935954789552735, -0.03666672002277965, -12340.147033509606, 9291.039, -62.50719258876418, 0.30064175904873586, 0.33180624452874236, 0.18353573740401855
28.425, -12.600000000000001, 0.71, 10850, 2772, 1553.5257419869995, -1.2072, 0.10935406961559792, -0.03666601183122366, -12329.471228367453, 9288.221, -62.55288958296305, 0.29287934272843846, 0.3210333145115754, 0.18353573740401855
28.425, -12.600000000000001, 0.7, 10850, 2772, 1529.3040783569995, -1.2072, 0.10935406961559792, -0.03666601183122366, -12329.471228367453, 9288.221, -62.55288958296305, 0.29287934272843846, 0.3210333145115754, 0.18353573740401855
28.425, -12.600000000000001, 0.69, 10850, 2772, 1507.7758047429998, -1.2072, 0.10935406961559792, -0.03666601183122366, -12329.471228367453, 9288.221, -62.55288958296305, 0.29287934272843846, 0.3210333145115754, 0.18353573740401855
28.425, -12.600000000000001, 0.68, 10990, 2772, 1318.5982636970002, -1.20721, 0.10916952345784425, -0.03666642866470746, -12329.447713213729, 9288.1905, -62.52895280986454, 0.28988546500277007, 0.31691750278706804, 0.18353573740401855
28.425, -12.600000000000001, 0.67, 11826, 2772, 1720.2210174659995, -1.20724, 0.10918597603077433, -0.03666212576653459, -12319.567667599866, 9482.01, -62.70299968085768, 0.27313328988954455, 0.29428053830227746, 0.18353573740401855
28.425, -12.600000000000001, 0.66, 12150, 2904, 1910.727964687001, -1.20739, 0.10935241355808031, -0.03664203881821179, -12318.74925144987, 9525.945000000002, -62.93308010338597, 0.26452979434482865, 0.28632701024005375, 0.17435895053381764
28.425, -12.600000000000001, 0.65, 12150, 3432, 2170.118601600996, -1.20722, 0.10955648281975247, -0.03663214437111069, -12346.338573511997, 9588.805, -62.935340240277576, 0.25621669356668403, 0.28632701024005375, 0.14945052902902722
28.425, -12.600000000000001, 0.64, 12675, 3432, 2299.7153749729987, -1.20722, 0.10955464949133228, -0.03663095713546443, -12333.880844860398, 9843.36, -62.95392886921863, 0.24781242258976266, 0.2743967181467182, 0.14945052902902722
28.425, -12.600000000000001, 0.63, 12675, 3432, 2296.3995335309955, -1.20722, 0.10955464949133228, -0.03663095713546443, -12333.880844860398, 9843.36, -62.95392886921863, 0.24781242258976266, 0.2743967181467182, 0.14945052902902722
28.425, -12.600000000000001, 0.62, 12975, 3432, 1703.7745432059965, -1.20694, 0.10956682925977765, -0.0366302917203086, -12329.953216880993, 9876.23, -62.93828061084397, 0.24325296976240254, 0.2680153991200503, 0.14945052902902722
28.425, -12.600000000000001, 0.61, 13350, 3432, 1763.8328937909973, -1.20694, 0.10956643269065555, -0.03663019505109141, -12329.851198733346, 9876.225, -62.937247394949836, 0.23778428591186845, 0.2604443426477325, 0.14945052902902722
28.425, -12.600000000000001, 0.6, 14378, 3588, 2106.769550511999, -1.20704, 0.10971141585792131, -0.036631544485006454, -12318.231646562133, 10117.505000000001, -63.685870137749596, 0.22177568726836291, 0.24162770930726732, 0.14233383717050213
28.425, -12.600000000000001, 0.59, 14924, 3588, 3066.0171577609945, -1.20705, 0.10972701928879923, -0.036636042222143894, -12319.513786388867, 10142.145, -63.73736207260694, 0.21515497155080168, 0.23267853488847964, 0.14233383717050213
28.425, -12.600000000000001, 0.58, 15334, 3588, 2397.147238922, -1.20706, 0.10972401928879921, -0.03663611905367808, -12306.445975445777, 10372.46, -63.74079921395052, 0.21046863383551315, 0.22642373556352052, 0.14233383717050213
28.425, -12.600000000000001, 0.57, 15498, 3588, 2393.1638467390003, -1.20706, 0.10963860682245365, -0.03663590498391817, -12306.416740599498, 10372.455000000002, -63.718794352657596, 0.20865076655670353, 0.22401497241922774, 0.14233383717050213
28.425, -12.600000000000001, 0.56, 15498, 4140, 2499.810706559001, -1.2069, 0.10980634099196696, -0.03662737944559584, -12330.410178959964, 10427.779999999999, -63.7229692776036, 0.20319074649726684, 0.22401497241922774, 0.1245421075241466
28.425, -12.600000000000001, 0.55, 16072, 4140, 2566.6925274660025, -1.20691, 0.10975934262943725, -0.036627624345887774, -12317.445645447468, 10647.165, -63.70763007845339, 0.19738002610265595, 0.21597340930674266, 0.1245421075241466
