sensortype,sensorlabel,xpostruck,infline1,infline2
strains,O8,61,-0.0196338716475,-0.0746803333325
strains,O8,62,-0.01032830095525,-0.046149291405
strains,O8,63,-0.003900223744875,-0.02278973432
strains,O8,64,-0.00048971524067925,-0.004558317968875
strains,O8,65,0.000482456408375,0.007908605911625
strains,O8,66,-0.000148426071775,0.01627323334775
strains,O8,67,-0.001484670720425,0.02034147981575
strains,O8,68,-0.002851620966775,0.0223276497175
strains,O8,69,-0.00393503920775,0.02294735804875
strains,O8,70,-0.00457257122275,0.0225597623975
strains,O8,71,-0.00472150517875,0.0214113014875
strains,O8,72,-0.004523051145875,0.0196997753335
strains,O8,73,-0.004061299823375,0.017576827525
strains,O8,74,-0.0034215254,0.015166507438
strains,O8,75,-0.00263836078525,0.0125803442865
strains,O8,76,-0.001846855625075,0.00983213518575
strains,O8,77,-0.0010564685653375,0.007082337685625
strains,O8,78,-0.000294746597779,0.004596248331925
strains,O8,79,0.0003644108238125,0.00230596638825
strains,O8,80,0.0008872191174,0.000241496372
strains,O8,81,0.001290686219225,-0.00169450916995
strains,O8,82,0.00157963426545,-0.003302498003925
strains,O8,83,0.0017765248125,-0.00439068164745
strains,O8,84,0.0018889883115,-0.0051060257613
strains,O8,85,0.00192200168575,-0.00546420360806
strains,O8,86,0.00188157586275,-0.005504821282825
strains,O8,87,0.001779620574275,-0.005283214208475
strains,O8,88,0.001627310539375,-0.004853597846925
strains,O8,89,0.0014380940386,-0.0042691735881
strains,O8,90,0.0012234136335,-0.003578060010125
strains,O8,91,0.0009816435708875,-0.00282298765325
strains,O8,92,0.0007481486545625,-0.002042185402815
strains,O8,93,0.0005218979952875,-0.001277621381025
strains,O8,94,0.00031149687205,-0.0005109133561375
strains,O8,95,0.00010852998757375,0.0001167690431875
strains,O8,96,-5.900668793125e-05,0.000649922547281625
strains,O8,97,-0.0001972079843565,0.001110848919644
strains,O8,98,-0.00029043141513,0.00141936399409548
strains,O8,99,-0.000351355115455,0.0016360909107625
strains,O8,100,-0.00037948749826,0.00171280034265
strains,O8,101,-0.000380550780325,0.00169104389776
strains,O8,102,-0.0003590628111475,0.0015848802978175
strains,O8,103,-0.0003166661627175,0.0014082206396625
strains,O8,104,-0.0002706679417475,0.0012110328773525
strains,O8,105,-0.0002226574620675,0.00099997201272
strains,O8,106,-0.0001709853010425,0.0007783979379725
strains,O8,107,-0.00011120337343625,0.0005299254197725
strains,O8,108,-5.81253411725e-05,0.00031055576657
strains,O8,109,-2.6797236736e-05,0.00015338708781
strains,O8,110,-8.298067515e-06,4.6032944486e-05
strains,O8,111,0,0
strains,O8,112,0,0
strains,O8,113,0,0
strains,O8,114,0,0
strains,O8,115,0,0
strains,O8,116,0,0
strains,O9,1,0.00741107643500002,0.0246726731000001
strains,O9,2,0.0308473771000001,0.0915381194500002
strains,O9,3,0.0572187162500001,0.1800312135
strains,O9,4,0.0816872257500002,0.272135140000001
strains,O9,5,0.11687930385,0.389242883000001
strains,O9,6,0.169518033,0.564499905000001
strains,O9,7,0.232485075000001,0.774147289500002
strains,O9,8,0.304135294500001,1.0125580885
strains,O9,9,0.377385210500001,1.256440223
strains,O9,10,0.434731529000001,1.44688191275
strains,O9,11,0.473503939500001,1.571163392
strains,O9,12,0.486643859000001,1.6168449975
strains,O9,13,0.472321284500001,1.5751532965
strains,O9,14,0.429042336000001,1.4390981755
strains,O9,15,0.340449027500001,1.2005753355
strains,O9,16,0.229920581000001,0.848965779500002
strains,O9,17,0.0848953330500002,0.346455670000001
strains,O9,18,-0.0960191370000002,-0.262381348500001
strains,O9,19,-0.305131214500001,-0.929591728000002
strains,O9,20,-0.541487928500001,-1.66717008
strains,O9,21,-0.792858136500002,-2.50847350000001
strains,O9,22,-1.0410787475,-3.37361675500001
strains,O9,23,-1.283093532,-4.17794664500001
strains,O9,24,-1.505258386,-4.92059174000001
strains,O9,25,-1.69269053,-5.54901726000001
strains,O9,26,-1.829691775,-6.01386292000001
strains,O9,27,-1.9027985275,-6.23228062500002
strains,O9,28,-1.9021760775,-6.22879490500002
strains,O9,29,-1.81792747,-5.94990618250002
strains,O9,30,-1.62515159275,-5.34603631500001
strains,O9,31,-1.2556372625,-4.34361171250001
strains,O9,32,-0.764132069000002,-2.84297813000001
strains,O9,33,-0.0403793896649998,-0.654524848500001
strains,O9,34,1.0403193585,2.71637180000001
strains,O9,35,2.78110660000001,7.75918159750002
strains,O9,36,5.26079178750001,15.5072524625
strains,O9,37,7.00732424250001,22.585909475
strains,O9,38,7.21329294750001,24.593310725
strains,O9,39,7.90533285750002,26.2381348500001
strains,O9,40,10.300613825,33.3533608000001
strains,O9,41,12.5855344075,40.4303060750001
strains,O9,42,12.906189525,41.9459718250001
strains,O9,43,11.3259445875,37.7584394500001
strains,O9,44,8.17840167250001,27.93866825
strains,O9,45,4.67074031000001,16.2357679425
strains,O9,46,2.2498144025,7.90352775250001
strains,O9,47,0.864679529750001,3.067869315
strains,O9,48,0.0957064803650001,0.520439781750001
strains,O9,49,-0.270579015,-0.828549419500001
strains,O9,50,-0.399675145000001,-1.24499647975
strains,O9,51,-0.391100896250001,-1.24326606875
strains,O9,52,-0.3200077695,-1.02872000275
strains,O9,53,-0.21758050975,-0.723318022500001
strains,O9,54,-0.1143365956,-0.392566766000001
strains,O9,55,-0.0135250604375,-0.062925524585
strains,O9,56,0.0798709166500001,0.24700994575
strains,O9,57,0.15794357525,0.515768294500001
strains,O9,58,0.2154610675,0.719415261000001
strains,O9,59,0.2471686705,0.838788722000001
strains,O9,60,0.2508784725,0.863138966000001
strains,O9,61,0.2254078185,0.754829553750001
strains,O9,62,0.170526402,0.585370653500001
strains,O9,63,0.0885011859000001,0.327371353
strains,O9,64,-0.0253847559,-0.01758483495
strains,O9,65,-0.1406176795,-0.412976901500001
strains,O9,66,-0.2543517435,-0.828101255500001
strains,O9,67,-0.354121141750001,-1.1827857145
strains,O9,68,-0.430421062750001,-1.44420849
strains,O9,69,-0.480419359000001,-1.61002917
strains,O9,70,-0.501545312000001,-1.67986806
strains,O9,71,-0.493465911000001,-1.6624083375
strains,O9,72,-0.464434843000001,-1.572993395
strains,O9,73,-0.418977319500001,-1.42640642
strains,O9,74,-0.361792838000001,-1.2382460095
strains,O9,75,-0.2931801745,-1.023133514
strains,O9,76,-0.224779144,-0.784006897500001
strains,O9,77,-0.155749439,-0.540865478500001
strains,O9,78,-0.0873471636000001,-0.31807195
strains,O9,79,-0.0251644086,-0.11476172895
strains,O9,80,0.02825860755,0.0636909513500001
strains,O9,81,0.0724743433000001,0.2247106745
strains,O9,82,0.1060754392,0.354267417500001
strains,O9,83,0.13041012195,0.438939291000001
strains,O9,84,0.1456221775,0.492507338000001
strains,O9,85,0.1521579025,0.516577479500001
strains,O9,86,0.150931676,0.513988087500001
strains,O9,87,0.143200847,0.489121210000001
strains,O9,88,0.1303348055,0.446539405500001
strains,O9,89,0.11368489045,0.390799008000001
strains,O9,90,0.0945090733000001,0.3262198205
strains,O9,91,0.0729169052500001,0.2564805225
strains,O9,92,0.0520586057500001,0.1849236705
strains,O9,93,0.0319005625,0.1152515971
strains,O9,94,0.01333437288,0.0460550755000001
strains,O9,95,-0.00423770184500001,-0.010153217665
strains,O9,96,-0.01852224465,-0.0576510077750001
strains,O9,97,-0.03022430465,-0.0988811621000001
strains,O9,98,-0.0380603277000001,-0.1270993104
strains,O9,99,-0.0431133768000001,-0.147570446
strains,O9,100,-0.0452446456000001,-0.155724541
strains,O9,101,-0.0447908795500001,-0.154890458
strains,O9,102,-0.0420558342500001,-0.14602677
strains,O9,103,-0.0370668975000001,-0.13041510155
strains,O9,104,-0.0317486847000001,-0.1125850213
strains,O9,105,-0.02620701235,-0.0932697753500002
strains,O9,106,-0.02018169635,-0.0727606703000001
strains,O9,107,-0.013154671565,-0.0495961935500001
strains,O9,108,-0.00688370567250001,-0.0290883334
strains,O9,109,-0.00317312561,-0.0143723705
strains,O9,110,-0.000981715691000002,-0.00431252033500001
strains,O9,111,0,0
strains,O9,112,0,0
strains,O9,113,0,0
strains,O9,114,0,0
strains,O9,115,0,0
strains,O9,116,0,0
strains,O10,1,0.000397506454725,0.00151997509635
strains,O10,2,0.001654750802875,0.00563856706
strains,O10,3,0.003078118042325,0.011108454247
strains,O10,4,0.0044223340585,0.01688614483425
strains,O10,5,0.006375856286625,0.024305630029
strains,O10,6,0.00930822632575,0.035440214715
strains,O10,7,0.01284910215725,0.04886328325
strains,O10,8,0.01692551167325,0.06427307431375
strains,O10,9,0.02117209601325,0.08025655136875
strains,O10,10,0.02464909400575,0.09320154826125
strains,O10,11,0.0272247945755,0.10227556628
strains,O10,12,0.0284435502825,0.1065501809425
strains,O10,13,0.02817137648475,0.1052053514125
strains,O10,14,0.02609763560325,0.09735064976125
strains,O10,15,0.02071429963175,0.0816674078925
strains,O10,16,0.01312809663525,0.05617793519
strains,O10,17,0.002147609751925,0.016996513165615
strains,O10,18,-0.012419274185,-0.03492383631625
strains,O10,19,-0.0304692045125,-0.094556969225
strains,O10,20,-0.0525925546025,-0.1652664154
strains,O10,21,-0.079232514085,-0.25231906085
strains,O10,22,-0.108633765755,-0.3500668081875
strains,O10,23,-0.1406309310625,-0.4518758291125
strains,O10,24,-0.17340142015,-0.5560362776125
strains,O10,25,-0.204278309425,-0.655173080525
strains,O10,26,-0.2296986412875,-0.7395597374
strains,O10,27,-0.2443553530625,-0.7879648829
strains,O10,28,-0.24023801915,-0.78324334105
strains,O10,29,-0.2032349605125,-0.6787714448125
strains,O10,30,-0.1065772781875,-0.3920436790625
strains,O10,31,0.154618034275,0.2167785662725
strains,O10,32,0.53589186875,1.308318650575
strains,O10,33,1.089744903075,2.969058647125
strains,O10,34,1.8364180975,5.389658515625
strains,O10,35,2.860145485125,8.5631200025
strains,O10,36,4.169750280875,12.6905133165
strains,O10,37,5.500003888625,17.31366778125
strains,O10,38,6.393858022875,20.8084189325
strains,O10,39,7.303440070875,23.71235444625
strains,O10,40,8.4128153085,27.4571966925
strains,O10,41,9.282469418,30.28015450375
strains,O10,42,9.33205180875,30.65108818625
strains,O10,43,8.559288765,28.3146105825
strains,O10,44,7.1095326795,23.64508083625
strains,O10,45,5.281212491125,17.61888724875
strains,O10,46,3.6304170635,12.10922829
strains,O10,47,2.288826508125,7.47563937325
strains,O10,48,1.261751041375,4.1922369355
strains,O10,49,0.603298416775,1.861769919375
strains,O10,50,0.2121361284125,0.6042234172375
strains,O10,51,0.00415961001956251,0.00347263936125003
strains,O10,52,-0.0802599800625,-0.2439286722375
strains,O10,53,-0.1125374486325,-0.315215855475
strains,O10,54,-0.108937429055,-0.306236829475
strains,O10,55,-0.0937412905275,-0.2641229204625
strains,O10,56,-0.07426711120125,-0.2115758366975
strains,O10,57,-0.05437805279275,-0.1596769369195
strains,O10,58,-0.03683176353125,-0.11372661891825
strains,O10,59,-0.022432307025,-0.0759529770025
strains,O10,60,-0.01142463661875,-0.0465250710467
strains,O10,61,-0.00372273679593751,-0.02547732843
strains,O10,62,0.000663874601937494,-0.010946129331875
strains,O10,63,0.001774483533025,-0.00315004125875001
strains,O10,64,-0.000522720747525,-0.0014629304860625
strains,O10,65,-0.0044814676614825,-0.00480215626977499
strains,O10,66,-0.00938917160162499,-0.01110702728095
strains,O10,67,-0.0141179387935,-0.018082569113
strains,O10,68,-0.01785723780675,-0.023617112722
strains,O10,69,-0.0203168931555,-0.027306206352
strains,O10,70,-0.0213475969795,-0.02902184513925
strains,O10,71,-0.020956232266,-0.0289413671865
strains,O10,72,-0.01958097427025,-0.0274006372915
strains,O10,73,-0.01747017110125,-0.0247481650155
strains,O10,74,-0.01486155050825,-0.02133295823075
strains,O10,75,-0.011799244582,-0.01743426061575
strains,O10,76,-0.0087778005445,-0.01312812760625
strains,O10,77,-0.005784729360375,-0.00880159479624999
strains,O10,78,-0.0028846563505,-0.004914763320625
strains,O10,79,-0.00030549929867,-0.001438201409
strains,O10,80,0.00186121240585,0.0015727868011485
strains,O10,81,0.003629918707875,0.0042673516273
strains,O10,82,0.004959985697,0.00641339187282499
strains,O10,83,0.005912049055125,0.00778795217854999
strains,O10,84,0.006492493453,0.00861410357662499
strains,O10,85,0.006722435020125,0.00892636066037499
strains,O10,86,0.006638562251875,0.00879393325249999
strains,O10,87,0.006297714287625,0.00830340371162499
strains,O10,88,0.005753024042125,0.00754122981499999
strains,O10,89,0.0050598045625,0.00658838786712499
strains,O10,90,0.004269039777125,0.00551628028047499
strains,O10,91,0.003379764199625,0.004386069082225
strains,O10,92,0.00252296946465,0.0032458355093
strains,O10,93,0.00169356029385,0.002148307594075
strains,O10,94,0.0009245843640875,0.0010765862049625
strains,O10,95,0.0001900482805625,0.00022393125842
strains,O10,96,-0.0004078969679325,-0.000470484776537499
strains,O10,97,-0.0008937828421825,-0.00104367056274
strains,O10,98,-0.001215323563425,-0.00141915977186325
strains,O10,99,-0.001421236969675,-0.00168262094286
strains,O10,100,-0.00151113001435,-0.001786420730055
strains,O10,101,-0.00150388886385,-0.001780254073555
strains,O10,102,-0.001414248091775,-0.001678594553455
strains,O10,103,-0.0012461568503,-0.001497325359985
strains,O10,104,-0.0010657852402625,-0.00129090492653
strains,O10,105,-0.0008781382205625,-0.0010676613545775
strains,O10,106,-0.0006752645406625,-0.000831774889722499
strains,O10,107,-0.0004396259781175,-0.000566383774339999
strains,O10,108,-0.0002299182093125,-0.0003319444806885
strains,O10,109,-0.00010598365961125,-0.0001639061922385
strains,O10,110,-3.280365779125e-05,-4.91825153999999e-05
strains,O10,111,0,0
strains,O10,112,0,0
strains,O10,113,0,0
strains,O10,114,0,0
strains,O10,115,0,0
strains,O10,116,0,0
strains,O11,1,0.000227580169,0.000775261475
strains,O11,2,0.000947126144499999,0.00287659043
strains,O11,3,0.00175642941,0.005655767435
strains,O11,4,0.00250585921,0.00854150788
strains,O11,5,0.003582635465,0.012205684295
strains,O11,6,0.005192166675,0.01768940655
strains,O11,7,0.00711622187,0.02424504995
strains,O11,8,0.00930263974,0.03168581725
strains,O11,9,0.01153300258,0.0392778399
strains,O11,10,0.0132693891,0.0451799108
strains,O11,11,0.01442776855,0.04898494765
strains,O11,12,0.0147981263,0.05030827635
strains,O11,13,0.01432444185,0.04887664135
strains,O11,14,0.012971858,0.04449832805
strains,O11,15,0.010265134175,0.03699033615
strains,O11,16,0.006930047075,0.0260694509
strains,O11,17,0.002594682825,0.01057953367
strains,O11,18,-0.00276965352,-0.007944765065
strains,O11,19,-0.00890526766,-0.02807685215
strains,O11,20,-0.01576852585,-0.0500848168
strains,O11,21,-0.0229360376,-0.0748583268
strains,O11,22,-0.02988071225,-0.0999044699
strains,O11,23,-0.03650731495,-0.12263821125
strains,O11,24,-0.04242058995,-0.1430576835
strains,O11,25,-0.04716739365,-0.159558833
strains,O11,26,-0.05031076615,-0.1707318105
strains,O11,27,-0.0514156149,-0.1738067135
strains,O11,28,-0.0501483067,-0.169704768
strains,O11,29,-0.04626235135,-0.1567889305
strains,O11,30,-0.0392106153,-0.134250016
strains,O11,31,-0.0276479841,-0.1010273697
strains,O11,32,-0.014142064,-0.05671328685
strains,O11,33,0.00232572218,-0.002005845125
strains,O11,34,0.02129837165,0.06593301625
strains,O11,35,0.0436001327,0.1368082855
strains,O11,36,0.06734971245,0.212417287
strains,O11,37,0.0905478015,0.290024353
strains,O11,38,0.1131663896,0.369274687
strains,O11,39,0.1337956275,0.4397795985
strains,O11,40,0.1508134105,0.5019125575
strains,O11,41,0.1625777155,0.544344974
strains,O11,42,0.167476397,0.5644936805
strains,O11,43,0.1642085345,0.557503567
strains,O11,44,0.152338413,0.5091454265
strains,O11,45,0.132444911,0.4448587905
strains,O11,46,0.10570632635,0.357796709
strains,O11,47,0.0737155085999999,0.2491978575
strains,O11,48,0.03461755675,0.132320421
strains,O11,49,-0.0005493183495,0.00776226272499999
strains,O11,50,-0.03238171635,-0.111804469
strains,O11,51,-0.05901386205,-0.1939989915
strains,O11,52,-0.0699447065,-0.237041409
strains,O11,53,-0.0692500523,-0.2348192625
strains,O11,54,-0.0521974121,-0.1884093905
strains,O11,55,-0.02518868415,-0.1069755019
strains,O11,56,0.00734509673499998,-0.00434898221110004
strains,O11,57,0.04048975005,0.1041060074
strains,O11,58,0.0691629092999999,0.2027879855
strains,O11,59,0.0892630646999999,0.2768097395
strains,O11,60,0.0957552181999999,0.310253978
strains,O11,61,0.0821503285499999,0.254980418
strains,O11,62,0.0408551282,0.128685313
strains,O11,63,-0.0330097684,-0.10298497495
strains,O11,64,-0.1469417715,-0.4474606315
strains,O11,65,-0.291144763,-0.906698017
strains,O11,66,-0.471431181,-1.490581015
strains,O11,67,-0.68755515775,-2.216731185
strains,O11,68,-0.933438469,-3.021061075
strains,O11,69,-1.20705504,-3.886889025
strains,O11,70,-1.480372835,-4.7542731
strains,O11,71,-1.72119874,-5.5460606225
strains,O11,72,-1.91328681,-6.18428973
strains,O11,73,-2.034602315,-6.5938307075
strains,O11,74,-2.06690747,-6.7149906
strains,O11,75,-1.95162973,-6.4958882
strains,O11,76,-1.73999673,-5.8373049775
strains,O11,77,-1.365966525,-4.45823588
strains,O11,78,-0.77528948525,-2.600160385
strains,O11,79,0.0867221615550006,0.131806277300002
strains,O11,80,1.3661096885,4.14340067
strains,O11,81,3.3143906375,10.4745886
strains,O11,82,6.009194545,19.3519705
strains,O11,83,8.04133818249999,25.794016775
strains,O11,84,8.59068142999998,27.0818658249999
strains,O11,85,9.67293524499999,29.9759471
strains,O11,86,12.0750631625,38.517517225
strains,O11,87,13.940701425,46.5804232999999
strains,O11,88,14.152334425,47.9242928499999
strains,O11,89,12.7347356725,42.7125189999999
strains,O11,90,9.60250502749996,32.0210065749999
strains,O11,91,5.92230052499997,19.8508641749999
strains,O11,92,3.26247830749999,11.0188900025
strains,O11,93,1.54099012824999,5.33476996999998
strains,O11,94,0.361833297249998,1.24582433824999
strains,O11,95,-0.535649347499998,-1.52394433499999
strains,O11,96,-1.174239476,-3.57759361999999
strains,O11,97,-1.65235576999999,-5.22559223999998
strains,O11,98,-1.95225217999999,-6.29483684999998
strains,O11,99,-2.13095757499999,-7.02297885999998
strains,O11,100,-2.18784950499999,-7.25471699499998
strains,O11,101,-2.13456778499999,-7.11335859999998
strains,O11,102,-1.98405937499999,-6.64029659999998
strains,O11,103,-1.73582631499999,-5.88414433999998
strains,O11,104,-1.47763405499999,-5.04900317499998
strains,O11,105,-1.213242193,-4.16188743499999
strains,O11,106,-0.930905097499997,-3.23443693499999
strains,O11,107,-0.605142777749998,-2.19955156499999
strains,O11,108,-0.316157916249999,-1.287749458
strains,O11,109,-0.1456097285,-0.635683286999998
strains,O11,110,-0.0450473289499998,-0.190681332999999
strains,O11,111,0,0
strains,O11,112,0,0
strains,O11,113,0,0
strains,O11,114,0,0
strains,O11,115,0,0
strains,O11,116,0,0
strains,O12,1,-7.78306408750003e-05,-0.000270044840125001
strains,O12,2,-0.000324037799500001,-0.00100217755675
strains,O12,3,-0.000600839840000002,-0.00197051677500001
strains,O12,4,-0.000856856176000003,-0.00297489234750001
strains,O12,5,-0.0012241770025,-0.00424863242250002
strains,O12,6,-0.00177349588000001,-0.00615437858000002
strains,O12,7,-0.00242969859000001,-0.00843058558250003
strains,O12,8,-0.00317536110000001,-0.011015315
strains,O12,9,-0.00393580017500001,-0.01364923805
strains,O12,10,-0.00452766325250002,-0.0156914827500001
strains,O12,11,-0.00492367524500002,-0.0170133698250001
strains,O12,12,-0.00505469414000002,-0.0174800630500001
strains,O12,13,-0.00490440414000002,-0.0170170639500001
strains,O12,14,-0.00446233851250002,-0.0155615721000001
strains,O12,15,-0.00356983387000001,-0.013034163475
strains,O12,16,-0.00246276116000001,-0.00935018060500003
strains,O12,17,-0.00102437934875,-0.00415042982500002
strains,O12,18,0.000753943541625003,0.00206336286250001
strains,O12,19,0.00278993897625001,0.00881145157875003
strains,O12,20,0.00506971697750002,0.0161871134250001
strains,O12,21,0.00746555260125003,0.0245137089250001
strains,O12,22,0.00979852624250003,0.0329646738500001
strains,O12,23,0.01203797655,0.0406694221500001
strains,O12,24,0.0140420484250001,0.0476125615500002
strains,O12,25,0.0156539256000001,0.0532559787750002
strains,O12,26,0.0167221482500001,0.0570794154625002
strains,O12,27,0.0170983350250001,0.0581439439750002
strains,O12,28,0.0166575007750001,0.0567395544250002
strains,O12,29,0.0153189901000001,0.0522924234500002
strains,O12,30,0.0129024057,0.0445556592625002
strains,O12,31,0.00896426590750003,0.0331721614750001
strains,O12,32,0.00437626500500002,0.0179960114750001
strains,O12,33,-0.0012019505875,-0.000731526278500002
strains,O12,34,-0.00760826962250003,-0.0239602033750001
strains,O12,35,-0.0151158123000001,-0.0481088079500002
strains,O12,36,-0.0230656053250001,-0.0737621596000003
strains,O12,37,-0.0307654280750001,-0.0999370008500004
strains,O12,38,-0.0382085079750001,-0.126499727
strains,O12,39,-0.0449484695750002,-0.149932899500001
strains,O12,40,-0.0504490466250002,-0.170429229250001
strains,O12,41,-0.0542022946250002,-0.184220691750001
strains,O12,42,-0.0556984220250002,-0.190525360500001
strains,O12,43,-0.0545532381000002,-0.187840950750001
strains,O12,44,-0.0506208242000002,-0.171635982250001
strains,O12,45,-0.0440957385250002,-0.15010529275
strains,O12,46,-0.0353006027250001,-0.1209523575
strains,O12,47,-0.0247470555000001,-0.0845096493750003
strains,O12,48,-0.011788745115,-0.0451639613000002
strains,O12,49,-2.68016251000001e-05,-0.00305782586500001
strains,O12,50,0.01079089585,0.0378600273000001
strains,O12,51,0.0201577000750001,0.0671410261500002
strains,O12,52,0.0247372044500001,0.0844277623750003
strains,O12,53,0.0258676118250001,0.0877284781000003
strains,O12,54,0.0218939467250001,0.0771915545500003
strains,O12,55,0.0147242333500001,0.0553770319250002
strains,O12,56,0.00560105782000002,0.0262345635000001
strains,O12,57,-0.00418084473750001,-0.00583606634250002
strains,O12,58,-0.0130667948,-0.0363694406500001
strains,O12,59,-0.0199083452500001,-0.0609970521000002
strains,O12,60,-0.0230717619500001,-0.0746820001250003
strains,O12,61,-0.0203738072500001,-0.0625104192750002
strains,O12,62,-0.00925142406500003,-0.0278759944750001
strains,O12,63,0.011984656905,0.0396664597250001
strains,O12,64,0.0455629266250002,0.142353746
strains,O12,65,0.0892874024750003,0.281739866750001
strains,O12,66,0.145105882250001,0.461706132750002
strains,O12,67,0.213312050250001,0.690721363625002
strains,O12,68,0.292083463000001,0.947818227250003
strains,O12,69,0.380582781500001,1.2268244275
strains,O12,70,0.469131355500002,1.50671722250001
strains,O12,71,0.546480523250002,1.76013533500001
strains,O12,72,0.606239420000002,1.95838760000001
strains,O12,73,0.639640616500002,2.07315226250001
strains,O12,74,0.639277359000002,2.08017113250001
strains,O12,75,0.582326009500002,1.96063486625001
strains,O12,76,0.494171477500002,1.68446699750001
strains,O12,77,0.354225081250001,1.1705257095
strains,O12,78,0.153694763500001,0.543488276500002
strains,O12,79,-0.0995774280500004,-0.252352953000001
strains,O12,80,-0.406928157000001,-1.196464708
strains,O12,81,-0.755064054500003,-2.33241938875001
strains,O12,82,-1.12083332,-3.56847914250001
strains,O12,83,-1.50111440250001,-4.80823303250002
strains,O12,84,-1.87877879750001,-6.04613984250002
strains,O12,85,-2.23360108250001,-7.21336540500002
strains,O12,86,-2.53953756000001,-8.22482131750003
strains,O12,87,-2.77134492250001,-8.99634273250003
strains,O12,88,-2.90458027500001,-9.45146090875004
strains,O12,89,-2.91904897000001,-9.51438437250003
strains,O12,90,-2.79812737250001,-9.14158381250003
strains,O12,91,-2.45137059750001,-8.26336314750003
strains,O12,92,-1.96676081000001,-6.78133511250003
strains,O12,93,-1.2483735075,-4.57205393750002
strains,O12,94,-0.231718297875001,-1.011988916
strains,O12,95,1.25258100825001,3.48874508000001
strains,O12,96,3.37358030750001,10.015950355
strains,O12,97,6.31630322125002,19.6189629250001
strains,O12,98,8.51253712125003,27.5589205875001
strains,O12,99,9.37398383000003,29.5380734000001
strains,O12,100,10.60157337625,32.9006494875001
strains,O12,101,13.0492490125,41.6185075375001
strains,O12,102,14.8790852750001,49.5670838500002
strains,O12,103,14.8861698375,50.4949508500002
strains,O12,104,13.42298645,45.1806356250001
strains,O12,105,10.18522665375,34.5205789875001
strains,O12,106,6.60359933875002,22.3280531875001
strains,O12,107,3.58424784875001,12.849635005
strains,O12,108,1.6846856375,6.74012789625002
strains,O12,109,0.726223390625002,3.09449570250001
strains,O12,110,0.217868553375001,0.894131641875002
strains,O12,111,0,0
strains,O12,112,0,0
strains,O12,113,0,0
strains,O12,114,0,0
strains,O12,115,0,0
strains,O12,116,0,0
strains,T1,1,-0.000759077775,-0.00257121646
strains,T1,2,-0.00316005416,-0.00954302992999999
strains,T1,3,-0.00585924634,-0.018760643
strains,T1,4,-0.008353279,-0.0283040464
strains,T1,5,-0.0119286318,-0.0404044744
strains,T1,6,-0.0172779671,-0.058497851
strains,T1,7,-0.0236605694,-0.0800943762
strains,T1,8,-0.030910867,-0.104584049
strains,T1,9,-0.0383018383,-0.129544294
strains,T1,10,-0.0440408273,-0.148840244
strains,T1,11,-0.0478713846,-0.161239448
strains,T1,12,-0.0491287336,-0.165521904
strains,T1,13,-0.0476746904,-0.161015366
strains,T1,14,-0.043434561,-0.147196976
strains,T1,15,-0.0349592818,-0.123543876
strains,T1,16,-0.0244921626,-0.0893290443999999
strains,T1,17,-0.01096358532,-0.0412783942
strains,T1,18,0.0056879481,0.0155886378
strains,T1,19,0.0246291016,0.0769933303
strains,T1,20,0.0456928096,0.143586766
strains,T1,21,0.0675930904,0.218006888
strains,T1,22,0.0887414515999999,0.292788031
strains,T1,23,0.1087868314,0.36014957
strains,T1,24,0.126581432,0.420091505
strains,T1,25,0.140648802,0.4680824
strains,T1,26,0.149736572,0.499640615
strains,T1,27,0.15250025,0.506748994
strains,T1,28,0.14789412,0.49248244
strains,T1,29,0.135270834,0.452097884
strains,T1,30,0.113236104,0.38392716
strains,T1,31,0.0783701897,0.285990877
strains,T1,32,0.038280675,0.158027606
strains,T1,33,-0.01018676772,0.00194891584799999
strains,T1,34,-0.0660083327,-0.191141946
strains,T1,35,-0.13183491,-0.392131051
strains,T1,36,-0.202470536,-0.607523649
strains,T1,37,-0.27300657,-0.832551773
strains,T1,38,-0.345559342,-1.071547675
strains,T1,39,-0.41940681,-1.30565112
strains,T1,40,-0.494573872,-1.55002499
strains,T1,41,-0.572504612,-1.79240702
strains,T1,42,-0.656659852,-2.05097275
strains,T1,43,-0.750836537,-2.34066098
strains,T1,44,-0.846395060999999,-2.68300848
strains,T1,45,-0.898792901999999,-2.85492917
strains,T1,46,-0.830784014999999,-2.6466574
strains,T1,47,-0.518264318999999,-1.66480477
strains,T1,48,0.415721906,0.903573318000001
strains,T1,49,2.26621596,6.48418614
strains,T1,50,4.25419676999999,13.5831039
strains,T1,51,3.37168715999999,11.739407
strains,T1,52,3.39235249999999,10.967569
strains,T1,53,6.02469354999999,18.4145608
strains,T1,54,8.75538169999998,26.0607366
strains,T1,55,9.23840289999998,28.7061490999999
strains,T1,56,8.04143154999998,26.6047578999999
strains,T1,57,5.19347381999998,19.4416032999999
strains,T1,58,1.89870903099999,8.01802742999996
strains,T1,59,0.125535715999995,1.24390407999998
strains,T1,60,-0.677984989000002,-1.84145608000001
strains,T1,61,-0.933064999,-2.81260257
strains,T1,62,-0.862491617999999,-2.73143509
strains,T1,63,-0.605793237999999,-1.99358286
strains,T1,64,-0.22570037,-0.870782651999999
strains,T1,65,0.146450036,0.373021836
strains,T1,66,0.493254278,1.60865978
strains,T1,67,0.783415569999999,2.59661242
strains,T1,68,0.998658779999999,3.30371562
strains,T1,69,1.13709166,3.74366328
strains,T1,70,1.19585094,3.93002480999999
strains,T1,71,1.17842234,3.8952921
